customer_key,customer_number,customer_name,gender,age,marital_status,country,age_group,customer_segment,last_order_date,recency,total_orders,total_sales,total_quantity,total_products,lifespan,avg_order_value,avg_monthly_spend
4093,AW00015092,Adrian Morris,Male,65,Married,Germany,50 and above,New,2013-04-18,152,1,37,2,2,0,37,37
4094,AW00015093,Johnny Moyer,Male,76,Married,France,50 and above,VIP,2013-11-10,145,3,7265,7,7,16,2421,454
4095,AW00015094,Wendy Ortega,Female,70,Married,France,50 and above,VIP,2013-11-17,145,3,7109,7,6,17,2369,418
4096,AW00015095,Jodi Shan,Female,75,Married,France,50 and above,VIP,2013-12-09,144,3,7255,6,6,17,2418,426
4097,AW00015096,Gary Schare,Male,74,Married,Germany,50 and above,New,2013-09-18,147,1,70,1,1,0,70,70
4098,AW00015097,Morgan Bennett,Female,75,Married,United Kingdom,50 and above,VIP,2013-08-03,148,3,8377,9,9,23,2792,364
4099,AW00015098,Diana Sanz,Female,74,Single,France,50 and above,New,2013-07-25,149,1,39,3,3,0,39,39
4100,AW00015099,Alvin Ma,Male,74,Single,France,50 and above,New,2013-06-13,150,1,91,3,3,0,91,91
4101,AW00015100,Brenda Chandra,Female,73,Married,Germany,50 and above,VIP,2013-07-07,149,3,6953,6,6,18,2317,386
4102,AW00015101,Shawn Shan,Male,73,Single,Germany,50 and above,VIP,2013-07-19,149,3,6944,7,7,18,2314,385
4103,AW00015102,Allen Malhotra,Male,73,Married,United Kingdom,50 and above,New,2013-11-25,145,2,97,6,6,1,48,97
4104,AW00015103,Jonathan Lopez,Male,67,Married,United Kingdom,50 and above,New,2013-12-04,144,2,108,6,6,9,54,12
4105,AW00015104,Ashley Thompson,Female,56,Married,France,50 and above,New,2013-07-20,149,1,70,1,1,0,70,70
4106,AW00015105,Tina Rana,Female,54,Married,Germany,50 and above,New,2013-03-02,153,1,120,2,2,0,120,120
4107,AW00015106,Shannon Navarro,Male,54,Married,United Kingdom,50 and above,VIP,2013-08-14,148,3,8421,8,8,23,2807,366
4108,AW00015107,Roy Saunders,Male,66,Married,France,50 and above,New,2013-03-26,153,1,70,1,1,0,70,70
4109,AW00015108,Colleen Gao,Female,66,Married,United Kingdom,50 and above,New,2013-10-06,146,2,211,7,7,4,105,52
4110,AW00015109,Meghan Carlson,Female,51,Married,France,50 and above,New,2013-06-13,150,1,120,2,2,0,120,120
4111,AW00015110,Janelle Prasad,Female,68,Married,Germany,50 and above,New,2013-12-27,144,1,70,1,1,0,70,70
4112,AW00015111,Leah Huang,Female,63,Married,France,50 and above,New,2014-01-16,143,1,79,2,2,0,79,79
4113,AW00015112,Alicia Luo,Female,63,Married,France,50 and above,New,2013-02-11,154,1,94,2,2,0,94,94
4114,AW00015113,Robert Smith,Male,63,Married,Germany,50 and above,New,2014-01-19,143,1,120,2,2,0,120,120
4115,AW00015114,Erika Munoz,Female,68,Married,Germany,50 and above,VIP,2013-07-22,149,3,6919,7,7,18,2306,384
4116,AW00015115,Christian Patterson,Male,70,Single,France,50 and above,New,2013-07-10,149,1,94,2,2,0,94,94
4117,AW00015116,Mackenzie Ramirez,Female,64,Married,Germany,50 and above,VIP,2013-07-09,149,3,7212,7,7,18,2404,400
4118,AW00015117,Dana Dominguez,Female,71,Married,Germany,50 and above,VIP,2013-07-29,149,3,6975,9,8,18,2325,387
4119,AW00015118,Nelson Ortega,Male,70,Married,United Kingdom,50 and above,VIP,2013-08-20,148,3,8301,5,5,24,2767,345
4120,AW00015119,Johnny Tang,Male,67,Married,United Kingdom,50 and above,New,2013-12-12,144,2,69,4,4,7,34,9
4121,AW00015120,Erika Suarez,Female,44,Married,Australia,40-49,VIP,2013-11-06,145,3,5217,8,8,13,1739,401
4122,AW00015121,Brendan Andersen,Male,44,Single,Australia,40-49,VIP,2013-12-13,144,3,5202,6,5,14,1734,371
4123,AW00015122,Abby Raman,Female,43,Single,Australia,40-49,VIP,2013-12-14,144,3,5193,6,6,14,1731,370
4124,AW00015123,Sergio Lopez,Male,44,Single,Australia,40-49,New,2013-11-23,145,2,81,4,4,4,40,20
4125,AW00015124,Wendy Hernandez,Female,45,Single,Australia,40-49,New,2013-05-23,151,2,122,6,6,0,61,122
4126,AW00015125,Cory Martinez,Male,45,Single,Australia,40-49,New,2013-12-04,144,2,81,4,4,10,40,8
4127,AW00015126,Manuel Sanchez,Male,45,Single,Australia,40-49,New,2013-10-28,146,2,86,4,4,8,43,10
4128,AW00015127,Wesley Yang,Male,39,Single,Australia,30-39,VIP,2013-12-04,144,3,5182,7,7,14,1727,370
4129,AW00015128,Angelica Barnes,Female,46,Single,Australia,40-49,New,2013-05-10,151,2,77,3,3,1,38,77
4130,AW00015129,Jennifer Patterson,Female,41,Married,Australia,40-49,VIP,2013-12-03,144,3,5177,6,6,14,1725,369
4131,AW00015130,Roger Ma,Male,41,Single,Australia,40-49,VIP,2013-12-06,144,3,5215,7,7,14,1738,372
4132,AW00015131,Lacey Sun,Female,42,Single,Australia,40-49,New,2013-08-19,148,2,81,4,4,0,40,81
4133,AW00015132,Jenny Pal,Female,47,Married,Australia,40-49,New,2013-11-28,145,2,152,6,6,4,76,38
4134,AW00015133,Raul Rai,Male,46,Married,Australia,40-49,VIP,2013-12-25,144,3,5237,7,7,14,1745,374
4135,AW00015134,Meagan Raman,Female,47,Single,Australia,40-49,VIP,2013-11-29,145,3,5151,5,5,13,1717,396
4136,AW00015135,Derek Kumar,Male,42,Single,Australia,40-49,New,2013-09-29,147,2,4381,4,4,11,2190,398
4137,AW00015136,Emma Johnson,Female,48,Married,Australia,40-49,New,2013-09-08,147,2,62,3,3,8,31,7
4138,AW00015137,Luke Foster,Male,47,Married,Australia,40-49,New,2013-05-03,151,2,162,6,5,3,81,54
4139,AW00015138,Monique Hernandez,Female,48,Single,Australia,40-49,New,2013-10-26,146,2,123,5,5,9,61,13
4140,AW00015139,Colin She,Male,49,Married,Australia,40-49,New,2013-04-24,152,2,60,2,2,1,30,60
4141,AW00015140,Diane Bradley,Female,48,Single,Australia,40-49,New,2013-10-28,146,2,62,3,3,8,31,7
4142,AW00015141,Sandra Zheng,Female,48,Single,Australia,40-49,New,2013-12-24,144,2,64,3,3,3,32,21
4143,AW00015142,Karl Nara,Male,48,Married,Australia,40-49,New,2013-11-27,145,2,138,4,4,3,69,46
4144,AW00015143,Kelvin Wang,Male,49,Married,Australia,40-49,Regular,2013-10-08,146,2,4366,2,2,13,2183,335
4145,AW00015144,Deanna Serrano,Female,49,Single,Australia,40-49,Regular,2013-10-08,146,2,4344,2,2,12,2172,362
4146,AW00015145,Crystal Lu,Female,48,Single,Australia,40-49,Regular,2013-10-26,146,2,4368,3,3,13,2184,336
4147,AW00015146,Adriana Sara,Female,49,Married,Australia,40-49,New,2013-07-13,149,2,162,6,6,0,81,162
4148,AW00015147,Clarence Chen,Male,43,Married,Australia,40-49,New,2013-08-06,148,2,97,5,5,4,48,24
4149,AW00015148,James West,Male,49,Married,Australia,40-49,New,2013-06-07,150,2,90,5,5,3,45,30
4150,AW00015149,Natalie Morgan,Female,44,Married,Australia,40-49,New,2013-11-17,145,2,64,3,3,5,32,12
4151,AW00015150,Colleen Shan,Female,50,Married,Australia,50 and above,Regular,2013-10-01,146,2,4379,3,3,12,2189,364
4152,AW00015151,Karl Shen,Male,43,Married,Australia,40-49,Regular,2013-10-22,146,2,4344,2,1,12,2172,362
4153,AW00015152,Meghan Moreno,Female,49,Married,Australia,40-49,Regular,2013-10-21,146,2,4465,5,4,12,2232,372
4154,AW00015153,Kristen Li,Female,48,Married,Australia,40-49,New,2013-08-30,148,2,114,3,3,6,57,19
4155,AW00015154,Joe Hernandez,Male,48,Married,Australia,40-49,New,2014-01-01,143,2,110,3,3,10,55,11
4156,AW00015155,Jamie Harrison,Female,78,Married,United States,50 and above,Regular,2013-07-02,149,2,3149,6,6,18,1574,174
4157,AW00015156,Dylan Foster,Male,79,Married,United States,50 and above,New,2013-03-26,153,1,125,2,2,0,125,125
4158,AW00015157,Jordan Gonzalez,Male,79,Married,Canada,50 and above,New,2013-11-28,145,3,214,7,7,9,71,23
4159,AW00015158,Victoria Moore,Female,79,Married,United States,50 and above,New,2013-02-13,154,1,40,2,2,0,40,40
4160,AW00015159,Eric Washington,Male,78,Married,United States,50 and above,New,2013-11-17,145,1,7,2,2,0,7,7
4161,AW00015160,Candace Van,Female,78,Married,United States,50 and above,New,2014-01-28,143,1,99,4,4,0,99,99
4162,AW00015161,Trinity James,Female,77,Single,United States,50 and above,New,2013-02-23,154,1,7,2,2,0,7,7
4163,AW00015162,Kaitlyn Barnes,Female,77,Married,Canada,50 and above,New,2013-11-20,145,3,155,5,5,3,51,51
4164,AW00015163,Victoria Murphy,Female,77,Married,United States,50 and above,New,2013-09-13,147,1,7,2,2,0,7,7
4165,AW00015164,Savannah Collins,Female,76,Married,United States,50 and above,New,2013-07-18,149,1,5,1,1,0,5,5
4166,AW00015165,Carl Anand,Male,76,Married,United States,50 and above,New,2013-07-08,149,1,40,2,2,0,40,40
4167,AW00015166,Nina Goel,Female,76,Married,United States,50 and above,Regular,2013-07-18,149,2,3125,3,3,18,1562,173
4168,AW00015167,Sara Hernandez,Female,77,Married,United States,50 and above,Regular,2013-08-14,148,2,3181,6,6,19,1590,167
4169,AW00015168,Xavier Bell,Male,75,Married,United States,50 and above,New,2013-09-20,147,1,40,2,2,0,40,40
4170,AW00015169,Zachary Miller,Male,67,Married,Australia,50 and above,New,2013-09-09,147,2,2919,4,4,11,1459,265
4171,AW00015170,Jermaine Martinez,Male,49,Married,Australia,40-49,Regular,2013-10-07,146,2,4391,2,2,12,2195,365
4172,AW00015171,Destiny Jones,Female,66,Single,Australia,50 and above,Regular,2013-10-03,146,2,4392,5,5,13,2196,337
4173,AW00015172,Alexandra Hill,Female,39,Single,Canada,30-39,New,2013-11-13,145,4,215,12,11,9,53,23
4174,AW00015173,Miguel Henderson,Male,44,Single,United States,40-49,New,2013-04-21,152,1,46,4,4,0,46,46
4175,AW00015174,Trinity Rogers,Female,45,Single,United States,40-49,New,2013-09-23,147,1,100,5,5,0,100,100
4176,AW00015175,Kristi Malhotra,Female,41,Single,Canada,40-49,New,2013-10-25,146,2,4850,7,7,4,2425,1212
4177,AW00015176,Kristi Ramos,Female,47,Married,Canada,40-49,New,2013-10-23,146,2,4703,5,5,4,2351,1175
4178,AW00015177,Jorge Lu,Male,46,Single,United States,40-49,New,2013-11-25,145,1,7,2,2,0,7,7
4179,AW00015178,Drew Tang,Male,64,Married,Australia,50 and above,Regular,2013-10-13,146,2,4445,4,4,12,2222,370
4180,AW00015179,Jay Rubio,Male,64,Single,Australia,50 and above,Regular,2013-10-20,146,2,4445,5,5,12,2222,370
4181,AW00015180,Jillian Suri,Female,64,Single,Australia,50 and above,Regular,2013-10-22,146,2,4466,5,5,12,2233,372
4182,AW00015181,Rosa Huang,Female,52,Single,Australia,50 and above,Regular,2013-10-06,146,2,4448,4,3,12,2224,370
4183,AW00015182,Deanna Srini,Female,58,Single,Australia,50 and above,Regular,2013-10-27,146,2,4391,2,2,12,2195,365
4184,AW00015183,Michele Raji,Female,46,Single,Australia,40-49,Regular,2013-10-18,146,2,4368,3,3,12,2184,364
4185,AW00015184,Mathew Hernandez,Male,62,Single,Australia,50 and above,Regular,2013-10-01,146,2,4441,5,4,12,2220,370
4186,AW00015185,Jonathan Evans,Male,61,Married,Australia,50 and above,Regular,2013-10-14,146,2,4393,3,3,13,2196,337
4187,AW00015186,Leah Yang,Female,56,Married,Australia,50 and above,New,2014-01-05,143,2,86,4,4,10,43,8
4188,AW00015187,Benjamin Brown,Male,46,Single,Canada,40-49,New,2013-10-26,146,2,4725,6,6,4,2362,1181
4189,AW00015188,Isaac Watson,Male,46,Single,United States,40-49,Regular,2013-10-15,146,2,1631,4,4,21,815,77
4190,AW00015189,Kayla Russell,Female,40,Married,United States,40-49,Regular,2013-10-15,146,2,1552,2,2,21,776,73
4191,AW00015190,Katherine Watson,Female,45,Single,United States,40-49,New,2013-12-05,144,1,99,4,4,0,99,99
4192,AW00015191,Andres Kumar,Male,45,Single,United States,40-49,Regular,2013-10-02,146,2,1552,2,2,21,776,73
4193,AW00015192,Tasha Shan,Female,60,Single,Australia,50 and above,Regular,2013-10-08,146,2,4384,4,4,13,2192,337
4194,AW00015193,Samuel King,Male,54,Single,United States,50 and above,Regular,2013-08-27,148,2,3210,7,7,19,1605,168
4195,AW00015194,Erik Suarez,Male,48,Single,United States,40-49,Regular,2013-08-18,148,2,3174,6,6,19,1587,167
4196,AW00015195,Edwin Huang,Male,53,Single,United States,50 and above,Regular,2013-08-25,148,2,3155,4,4,19,1577,166
4197,AW00015196,Isaiah Reed,Male,48,Single,United States,40-49,Regular,2013-08-04,148,2,3159,5,5,19,1579,166
4198,AW00015197,Elijah Kumar,Male,62,Married,Canada,50 and above,New,2014-01-17,143,3,192,10,7,6,64,32
4199,AW00015198,Lauren Watson,Female,57,Married,United States,50 and above,New,2013-02-07,154,1,7,2,2,0,7,7
4200,AW00015199,Joe Jordan,Male,63,Married,United States,50 and above,Regular,2013-08-19,148,2,3080,3,3,19,1540,162
4201,AW00015200,Mindy Simpson,Female,63,Married,United States,50 and above,Regular,2013-08-08,148,2,3143,4,4,18,1571,174
4202,AW00015201,Miranda Washington,Female,63,Single,Canada,50 and above,New,2013-10-27,146,2,4793,7,7,4,2396,1198
4203,AW00015202,Blake Bryant,Male,62,Married,United States,50 and above,New,2013-07-29,149,1,13,2,2,0,13,13
4204,AW00015203,David Lewis,Male,57,Married,United States,50 and above,Regular,2013-08-19,148,2,3212,6,6,19,1606,169
4205,AW00015204,Deanna Gonzalez,Female,52,Married,Australia,50 and above,Regular,2013-10-15,146,2,4444,5,5,12,2222,370
4206,AW00015205,Shawna Black,Female,52,Single,Australia,50 and above,Regular,2013-10-27,146,2,4433,5,5,12,2216,369
4207,AW00015206,Maurice Andersen,Male,53,Married,Australia,50 and above,New,2013-10-20,146,2,99,4,4,5,49,19
4208,AW00015207,Josue Diaz,Male,52,Single,Australia,50 and above,Regular,2013-10-27,146,2,4446,3,2,13,2223,342
4209,AW00015208,Colleen Luo,Female,57,Married,Australia,50 and above,New,2013-09-14,147,2,2951,5,5,11,1475,268
4210,AW00015209,Frank Romero,Male,46,Married,Australia,40-49,New,2013-09-28,147,2,2916,5,5,11,1458,265
4211,AW00015210,Kurt Raje,Male,57,Single,Australia,50 and above,Regular,2013-10-02,146,2,2926,4,4,12,1463,243
4212,AW00015211,Kenneth Luo,Male,59,Single,Australia,50 and above,Regular,2013-11-19,145,2,2910,3,3,13,1455,223
4213,AW00015212,Marcus Henderson,Male,58,Married,Australia,50 and above,New,2013-12-21,144,2,69,4,4,8,34,8
4214,AW00015213,Briana Martin,Female,58,Married,Australia,50 and above,Regular,2013-11-23,145,2,2818,2,2,13,1409,216
4215,AW00015214,Amanda Jenkins,Female,53,Single,Australia,50 and above,New,2013-10-04,146,2,4490,6,6,11,2245,408
4216,AW00015215,Alberto Jim├⌐nez,Male,53,Single,Australia,50 and above,New,2013-10-12,146,2,4468,6,6,11,2234,406
4217,AW00015216,Desiree Gutierrez,Female,60,Married,Australia,50 and above,New,2013-04-07,152,2,101,6,6,2,50,50
4218,AW00015217,Ethan Jai,Male,54,Single,Australia,50 and above,New,2013-11-26,145,2,41,4,4,9,20,4
4219,AW00015218,Willie Johnsen,Male,54,Single,Australia,50 and above,New,2013-09-30,147,2,4399,3,2,10,2199,439
4220,AW00015219,Clayton Chen,Male,49,Single,Australia,40-49,New,2013-10-01,146,2,4399,3,3,11,2199,399
4221,AW00015220,Micah Liu,Male,50,Single,Australia,50 and above,New,2013-10-24,146,2,4384,4,4,11,2192,398
4222,AW00015221,Troy Arun,Male,50,Single,Australia,50 and above,New,2013-10-22,146,2,4447,5,5,11,2223,404
4223,AW00015222,Cynthia Patel,Female,50,Married,Australia,50 and above,New,2013-10-26,146,2,123,5,5,4,61,30
4224,AW00015223,Ebony Martin,Female,50,Single,Australia,50 and above,New,2013-10-09,146,2,4366,2,2,11,2183,396
4225,AW00015224,Pedro Gutierrez,Male,50,Single,Australia,50 and above,New,2013-11-25,145,2,72,4,4,6,36,12
4226,AW00015225,Yolanda Bhat,Female,60,Married,Australia,50 and above,Regular,2013-10-24,146,2,4401,3,3,12,2200,366
4227,AW00015226,Lori Moreno,Female,45,Single,Australia,40-49,New,2013-10-17,146,2,4391,2,2,11,2195,399
4228,AW00015227,Harold Malhotra,Male,57,Single,Australia,50 and above,New,2013-10-28,146,2,4470,6,5,11,2235,406
4229,AW00015228,Jermaine Raman,Male,56,Married,Australia,50 and above,New,2013-10-13,146,2,4375,4,4,11,2187,397
4230,AW00015229,Calvin Rai,Male,57,Married,Australia,50 and above,Regular,2013-11-09,145,2,2833,4,4,12,1416,236
4231,AW00015230,Jillian Vance,Female,52,Married,Australia,50 and above,New,2014-01-14,143,2,243,6,6,5,121,48
4232,AW00015231,Alexia Barnes,Female,58,Married,Australia,50 and above,New,2014-01-15,143,2,90,5,5,3,45,30
4233,AW00015232,Omar Ma,Male,53,Single,Australia,50 and above,New,2013-08-19,148,2,40,3,3,2,20,20
4234,AW00015233,Tammy Rodriguez,Female,53,Married,Australia,50 and above,New,2013-09-19,147,2,60,2,2,2,30,30
4235,AW00015234,Kathleen Moreno,Female,61,Single,Australia,50 and above,New,2013-07-29,149,2,60,2,2,4,30,15
4236,AW00015235,Kari Lopez,Female,54,Married,Australia,50 and above,New,2013-08-27,148,2,191,7,7,2,95,95
4237,AW00015236,Brandy Kapoor,Female,60,Married,Australia,50 and above,New,2013-06-02,150,2,127,5,5,3,63,42
4238,AW00015237,Devon Lal,Male,49,Married,Australia,40-49,New,2013-10-20,146,2,66,4,4,4,33,16
4239,AW00015238,Jonathon Alonso,Male,58,Married,Australia,50 and above,New,2013-10-13,146,2,99,4,4,4,49,24
4240,AW00015239,Sergio Rodriguez,Male,63,Married,Australia,50 and above,New,2013-08-05,148,2,123,5,5,1,61,123
4241,AW00015240,Monique Navarro,Female,66,Married,Australia,50 and above,New,2013-12-11,144,2,74,4,4,5,37,14
4242,AW00015241,Geoffrey Madan,Male,61,Married,Australia,50 and above,New,2013-08-06,148,2,52,5,5,1,26,52
4243,AW00015242,Neil Suarez,Male,66,Married,Australia,50 and above,New,2013-08-23,148,2,37,3,3,0,18,37
4244,AW00015243,Lauren Harris,Female,44,Married,United States,40-49,New,2013-10-28,146,1,37,3,3,0,37,37
4245,AW00015244,Alexis Rodriguez,Female,44,Married,Canada,40-49,New,2013-10-27,146,4,179,12,11,7,44,25
4246,AW00015245,Eduardo Ross,Male,44,Married,United States,40-49,New,2013-07-30,149,1,31,2,2,0,31,31
4247,AW00015246,Kaitlyn Watson,Female,44,Married,United States,40-49,New,2013-05-27,151,1,22,1,1,0,22,22
4248,AW00015247,Catherine Stewart,Female,44,Single,United States,40-49,New,2013-05-09,151,1,7,2,2,0,7,7
4249,AW00015248,Richard Harris,Male,43,Married,United States,40-49,New,2013-11-09,145,1,64,3,3,0,64,64
4250,AW00015249,Abigail Anderson,Female,40,Single,United States,40-49,New,2013-09-04,147,1,46,2,2,0,46,46
4251,AW00015250,Jose Scott,Male,39,Single,United States,30-39,New,2013-05-05,151,1,57,2,2,0,57,57
4252,AW00015251,Noah Hall,Male,40,Single,Canada,40-49,New,2014-01-28,143,4,200,11,10,8,50,25
4253,AW00015252,Jada Murphy,Female,40,Married,United States,40-49,Regular,2013-10-27,146,2,1552,2,2,20,776,77
4254,AW00015253,Barry Suri,Male,73,Married,Australia,50 and above,New,2013-11-17,145,2,79,4,4,3,39,26
4255,AW00015254,Carla Chapman,Female,40,Married,United States,40-49,Regular,2013-10-12,146,2,1624,4,4,21,812,77
4256,AW00015255,Evan Collins,Male,42,Married,United States,40-49,Regular,2013-11-06,145,2,1587,3,3,21,793,75
4257,AW00015256,Dalton Ramirez,Male,42,Single,United States,40-49,Regular,2013-11-17,145,2,1631,4,4,21,815,77
4258,AW00015257,Matthew Anderson,Male,42,Single,United States,40-49,New,2013-02-03,154,1,40,2,2,0,40,40
4259,AW00015258,Chloe Reed,Female,42,Married,United States,40-49,New,2013-09-25,147,1,5,1,1,0,5,5
4260,AW00015259,Franklin Zhu,Male,42,Single,United States,40-49,New,2014-01-04,143,1,22,1,1,0,22,22
4261,AW00015260,Kathleen Torres,Female,42,Single,United States,40-49,New,2013-04-04,152,1,46,4,4,0,46,46
4262,AW00015261,Carolyn Torres,Female,75,Married,Australia,50 and above,New,2013-07-28,149,2,70,6,6,3,35,23
4263,AW00015262,Jan Gonzalez,Female,80,Married,Australia,50 and above,New,2013-09-13,147,2,3772,2,2,10,1886,377
4264,AW00015263,Paige Coleman,Female,79,Married,Australia,50 and above,New,2014-01-26,143,2,79,4,4,3,39,26
4265,AW00015264,Peter Goel,Male,79,Married,Australia,50 and above,New,2013-09-03,147,2,39,2,2,6,19,6
4266,AW00015265,Kristopher Malhotra,Male,79,Single,Australia,50 and above,Regular,2013-10-29,146,2,2897,4,4,12,1448,241
4267,AW00015266,Briana Suarez,Female,79,Married,Australia,50 and above,Regular,2013-11-15,145,2,2934,6,6,12,1467,244
4268,AW00015267,Kendra Alvarez,Female,77,Married,Australia,50 and above,Regular,2013-12-25,144,2,2853,3,3,13,1426,219
4269,AW00015268,Shannon Wu,Female,72,Single,Australia,50 and above,Regular,2013-12-12,144,2,2840,2,2,14,1420,202
4270,AW00015269,Chloe King,Female,44,Married,United States,40-49,New,2013-04-27,152,1,7,2,2,0,7,7
4271,AW00015270,Ariana Cox,Female,43,Single,United States,40-49,New,2013-08-06,148,1,40,2,2,0,40,40
4272,AW00015271,Samuel Yang,Male,44,Single,United States,40-49,New,2013-09-03,147,1,40,2,2,0,40,40
4273,AW00015272,Kyle Gonzales,Male,44,Single,United States,40-49,New,2013-11-24,145,1,64,3,3,0,64,64
4274,AW00015273,Brandon Alexander,Male,44,Single,United States,40-49,New,2013-04-06,152,1,104,3,3,0,104,104
4275,AW00015274,Alexander Johnson,Male,43,Single,United States,40-49,New,2013-05-18,151,1,114,4,4,0,114,114
4276,AW00015275,Eric Collins,Male,43,Married,United States,40-49,New,2013-02-27,154,1,14,2,2,0,14,14
4277,AW00015276,Megan Hall,Female,40,Single,United States,40-49,New,2013-01-20,155,2,1346,4,4,11,673,122
4278,AW00015277,Hailey Griffin,Female,46,Single,United States,40-49,New,2013-06-22,150,1,96,5,5,0,96,96
4279,AW00015278,Brandon Russell,Male,40,Single,United States,40-49,New,2013-02-03,154,1,57,2,2,0,57,57
4280,AW00015279,Hunter Lee,Male,45,Single,United States,40-49,New,2013-10-02,146,1,57,2,2,0,57,57
4281,AW00015280,Mya Griffin,Female,52,Single,United States,50 and above,Regular,2013-08-19,148,2,3115,5,5,18,1557,173
